"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 1.0)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 1.0)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 9.181622505187988, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(2.1347758769989014, 9.590839385986328, 1.019595742225647)"
"(0.0, 0.0, 0.0)","(2.91772198677063, 9.99932861328125, 1.0335743427276611)"
"(0.0, 0.0, 0.0)","(3.7006683349609375, 10.407817840576172, 1.0366641283035278)"
"(0.0, 0.0, 0.0)","(4.483614444732666, 10.816307067871094, 1.0288649797439575)"
"(0.0, 0.0, 0.0)","(5.2665605545043945, 11.224797248840332, 1.0101770162582397)"
"(0.0, 0.0, 0.0)","(6.044081687927246, 11.630464553833008, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(6.811568737030029, 12.029915809631348, 1.0053095817565918)"
"(0.0, 0.0, 0.0)","(7.574080944061279, 12.425284385681152, 1.0166988372802734)"
"(0.0, 0.0, 0.0)","(8.336593627929688, 12.82065200805664, 1.017199158668518)"
"(0.0, 0.0, 0.0)","(9.099105834960938, 13.216019630432129, 1.0068106651306152)"
"(0.0, 0.0, 0.0)","(9.857752799987793, 13.609391212463379, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(10.608205795288086, 13.997428894042969, 1.0024423599243164)"
"(0.0, 0.0, 0.0)","(11.357933044433594, 14.384922981262207, 0.9984576106071472)"
"(0.0, 0.0, 0.0)","(12.1000394821167, 14.76722526550293, 1.0065984725952148)"
"(0.0, 0.0, 0.0)","(12.839128494262695, 15.147126197814941, 1.0127099752426147)"
"(0.0, 0.0, 0.0)","(13.578216552734375, 15.527027130126953, 1.0079326629638672)"
"(0.0, 0.0, 0.0)","(14.315134048461914, 15.905734062194824, 0.999065637588501)"
"(0.0, 0.0, 0.0)","(15.04553508758545, 16.280349731445312, 0.9995992183685303)"
"(0.0, 0.0, 0.0)","(15.772582054138184, 16.653257369995117, 0.9997751712799072)"
"(0.0, 0.0, 0.0)","(16.496875762939453, 17.02469825744629, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(17.214635848999023, 17.39188575744629, 1.004490613937378)"
"(0.0, 0.0, 0.0)","(17.929126739501953, 17.756479263305664, 1.0098952054977417)"
"(0.0, 0.0, 0.0)","(18.64361572265625, 18.12107276916504, 1.004410982131958)"
"(0.0, 0.0, 0.0)","(19.35502052307129, 18.484107971191406, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(20.057544708251953, 18.841205596923828, 1.0066429376602173)"
"(0.0, 0.0, 0.0)","(20.759031295776367, 19.19747543334961, 1.0077543258666992)"
"(0.0, 0.0, 0.0)","(21.46021842956543, 19.553592681884766, 0.9989230036735535)"
"(0.0, 0.0, 0.0)","(22.155126571655273, 19.90642547607422, 0.998717725276947)"
"(0.0, 0.0, 0.0)","(22.84476661682129, 20.255456924438477, 1.0028568506240845)"
"(0.0, 0.0, 0.0)","(23.533700942993164, 20.604135513305664, 0.9983128905296326)"
"(0.0, 0.0, 0.0)","(24.217893600463867, 20.95044708251953, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(24.89735221862793, 21.294036865234375, 1.0006072521209717)"
"(0.0, 0.0, 0.0)","(25.571548461914062, 21.633726119995117, 1.0080112218856812)"
