"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 1.0)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 1.0)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.1429446935653687, 5.286676406860352, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.2473698854446411, 5.325990200042725, 0.9977046847343445)"
"(0.0, 0.0, 0.0)","(1.6723864078521729, 5.486043453216553, 0.9975605607032776)"
"(0.0, 0.0, 0.0)","(2.093325138092041, 5.644573211669922, 0.997689425945282)"
"(0.0, 0.0, 0.0)","(2.5103280544281006, 5.801631450653076, 0.9977032542228699)"
"(0.0, 0.0, 0.0)","(2.9233574867248535, 5.957205295562744, 0.9977047443389893)"
"(0.0, 0.0, 0.0)","(3.332409381866455, 6.111292362213135, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(3.737483501434326, 6.263893127441406, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(4.138579845428467, 6.4150071144104, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(4.535697937011719, 6.564634323120117, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(4.928435802459717, 6.71255350112915, 0.9981099963188171)"
"(0.0, 0.0, 0.0)","(5.317237377166748, 6.858935832977295, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(5.701796531677246, 7.003671646118164, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(6.082358360290527, 7.146905422210693, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(6.458941459655762, 7.288654327392578, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(6.831545829772949, 7.428919792175293, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(7.200170993804932, 7.5677008628845215, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(7.564817428588867, 7.704998016357422, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(7.925484657287598, 7.840810775756836, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(8.282160758972168, 7.975131988525391, 0.997729480266571)"
"(0.0, 0.0, 0.0)","(8.634838104248047, 8.107915878295898, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(8.983528137207031, 8.239213943481445, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(9.328238487243652, 8.369028091430664, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(9.668970108032227, 8.497329711914062, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(10.005721092224121, 8.624139785766602, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(10.338493347167969, 8.749467849731445, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(10.667284965515137, 8.87331485748291, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(10.992096900939941, 8.995678901672363, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(11.3129301071167, 9.116560935974121, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(11.629782676696777, 9.235960960388184, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(11.942654609680176, 9.35385799407959, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(12.251543045043945, 9.470250129699707, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(12.557251930236816, 9.585464477539062, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(12.862700462341309, 9.700581550598145, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(13.1681489944458, 9.815699577331543, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(13.473597526550293, 9.930816650390625, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(13.779045104980469, 10.04593563079834, 0.9975755214691162)"
"(0.0, 0.0, 0.0)","(14.084493637084961, 10.161054611206055, 0.9976910352706909)"
"(0.0, 0.0, 0.0)","(14.389942169189453, 10.276174545288086, 0.9977034330368042)"
"(0.0, 0.0, 0.0)","(14.695390701293945, 10.3912935256958, 0.9977047443389893)"
"(0.0, 0.0, 0.0)","(15.000839233398438, 10.506412506103516, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(15.30628776550293, 10.621532440185547, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(15.611734390258789, 10.736628532409668, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(15.917182922363281, 10.851720809936523, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(16.222631454467773, 10.966813087463379, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(16.528079986572266, 11.08190631866455, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(16.833528518676758, 11.196998596191406, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(17.13897705078125, 11.312090873718262, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(17.444425582885742, 11.427183151245117, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(17.7498722076416, 11.542277336120605, 0.997490406036377)"
"(0.0, 0.0, 0.0)","(18.055320739746094, 11.657371520996094, 0.9976819157600403)"
"(0.0, 0.0, 0.0)","(18.360769271850586, 11.772464752197266, 0.9977024793624878)"
"(0.0, 0.0, 0.0)","(18.666217803955078, 11.887558937072754, 0.9977046847343445)"
"(0.0, 0.0, 0.0)","(18.971660614013672, 12.002639770507812, 0.9977113604545593)"
"(0.0, 0.0, 0.0)","(19.277109146118164, 12.117685317993164, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(19.582557678222656, 12.232731819152832, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(19.88800621032715, 12.347777366638184, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(20.19345474243164, 12.462822914123535, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(20.498903274536133, 12.577869415283203, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(20.804351806640625, 12.692914962768555, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(21.109800338745117, 12.807961463928223, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(21.415246963500977, 12.923007011413574, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(21.72069549560547, 13.038026809692383, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(22.02614402770996, 13.153035163879395, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(22.331594467163086, 13.268044471740723, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(22.637039184570312, 13.38302230834961, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(22.942489624023438, 13.497984886169434, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(23.247940063476562, 13.612948417663574, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(23.553390502929688, 13.727910995483398, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(23.858840942382812, 13.842874526977539, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(24.164289474487305, 13.95783805847168, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(24.46973991394043, 14.072800636291504, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(24.775190353393555, 14.187764167785645, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(25.08064079284668, 14.302726745605469, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(25.386091232299805, 14.41769027709961, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(25.691539764404297, 14.53265380859375, 0.9972242116928101)"
"(0.0, 0.0, 0.0)","(25.996986389160156, 14.647613525390625, 0.9977555274963379)"
"(0.0, 0.0, 0.0)","(26.30243492126465, 14.762530326843262, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(26.607885360717773, 14.877448081970215, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(26.9133358001709, 14.992365837097168, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(27.21878433227539, 15.107283592224121, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(27.524234771728516, 15.222200393676758, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(27.82968521118164, 15.337118148803711, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(28.135135650634766, 15.452035903930664, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(28.440584182739258, 15.566953659057617, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(28.746034622192383, 15.68187141418457, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(29.051559448242188, 15.796730041503906, 0.9977653622627258)"
"(0.0, 0.0, 0.0)","(29.35626220703125, 15.911290168762207, 1.0034072399139404)"
"(0.0, 0.0, 0.0)","(29.66082000732422, 16.0257625579834, 1.0009467601776123)"
"(0.0, 0.0, 0.0)","(29.965486526489258, 16.14012336730957, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(30.269866943359375, 16.25428009033203, 1.001873254776001)"
"(0.0, 0.0, 0.0)","(30.574039459228516, 16.368318557739258, 1.000109314918518)"
"(0.0, 0.0, 0.0)","(30.878292083740234, 16.482257843017578, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(31.182344436645508, 16.596038818359375, 1.001230239868164)"
"(0.0, 0.0, 0.0)","(31.48607063293457, 16.709619522094727, 1.002421259880066)"
"(0.0, 0.0, 0.0)","(31.789583206176758, 16.823097229003906, 0.9984394907951355)"
"(0.0, 0.0, 0.0)","(32.09260559082031, 16.936500549316406, 0.9996941685676575)"
"(0.0, 0.0, 0.0)","(32.39522171020508, 17.049619674682617, 1.003106951713562)"
"(0.0, 0.0, 0.0)","(32.69785690307617, 17.1627197265625, 0.9981939792633057)"
"(0.0, 0.0, 0.0)","(33.00044631958008, 17.275758743286133, 0.9986048936843872)"
"(0.0, 0.0, 0.0)","(33.30226516723633, 17.388656616210938, 1.0016156435012817)"
"(0.0, 0.0, 0.0)","(33.60402297973633, 17.501630783081055, 0.9977706670761108)"
"(0.0, 0.0, 0.0)","(33.90571212768555, 17.61468505859375, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(34.207069396972656, 17.727523803710938, 1.0015618801116943)"
"(0.0, 0.0, 0.0)","(34.50834655761719, 17.84028434753418, 0.9979795217514038)"
"(0.0, 0.0, 0.0)","(34.80964660644531, 17.95294761657715, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(35.1107292175293, 18.065534591674805, 1.000044584274292)"
"(0.0, 0.0, 0.0)","(35.41167449951172, 18.178010940551758, 0.9977049231529236)"
"(-4.1491289138793945, -2.601886749267578, 1.1716082096099854)","(35.71251678466797, 18.29031753540039, 0.9996698498725891)"
"(-8.538104057312012, -5.785135746002197, 2.4045193195343018)","(36.01287841796875, 18.402536392211914, 1.0029609203338623)"
"(-12.927079200744629, -8.968384742736816, 3.6265413761138916)","(36.313228607177734, 18.514787673950195, 0.9977049231529236)"
"(-17.31605339050293, -12.151634216308594, 4.837674617767334)","(36.613563537597656, 18.627117156982422, 0.9977049231529236)"
"(-21.705028533935547, -15.334882736206055, 6.037919044494629)","(36.91383743286133, 18.739410400390625, 0.9986854195594788)"
"(-26.094003677368164, -18.518131256103516, 7.227274417877197)","(37.213600158691406, 18.851381301879883, 1.0038396120071411)"
"(-30.48297882080078, -21.70138168334961, 8.405740737915039)","(37.51337432861328, 18.96334457397461, 0.998404324054718)"
"(-34.871952056884766, -24.88463020324707, 9.573318481445312)","(37.81326675415039, 19.075231552124023, 0.9977049231529236)"
"(-39.260929107666016, -28.06787872314453, 10.73000717163086)","(38.112823486328125, 19.186996459960938, 0.9998718500137329)"
"(-43.64990234375, -31.251127243041992, 11.87580680847168)","(38.41217803955078, 19.29859733581543, 1.0006744861602783)"
"(-48.03887939453125, -34.43437576293945, 13.01071834564209)","(38.711097717285156, 19.41004753112793, 1.003495216369629)"
"(-52.427852630615234, -37.61762619018555, 14.134739875793457)","(39.01001739501953, 19.521526336669922, 0.9982060790061951)"
"(-56.816829681396484, -40.80087661743164, 15.247873306274414)","(39.308937072753906, 19.633079528808594, 0.9977049231529236)"
"(-61.20580291748047, -43.98412322998047, 16.35011863708496)","(39.60785675048828, 19.744630813598633, 0.9977049231529236)"
"(-65.59477996826172, -47.16737365722656, 17.44147300720215)","(39.906551361083984, 19.856056213378906, 1.0005742311477661)"
"(-69.98375701904297, -50.35062026977539, 18.521940231323242)","(40.20491027832031, 19.967294692993164, 1.0003974437713623)"
"(-74.37272644042969, -53.533870697021484, 19.591516494750977)","(40.503334045410156, 20.07841682434082, 0.9977049231529236)"
"(-78.76170349121094, -56.71712112426758, 20.650205612182617)","(40.80173873901367, 20.189491271972656, 0.9987196922302246)"
"(-83.15068054199219, -59.900367736816406, 21.69800567626953)","(41.099700927734375, 20.300193786621094, 1.0023359060287476)"
"(-87.5396499633789, -63.0836181640625, 22.73491668701172)","(41.397674560546875, 20.410877227783203, 0.9979690313339233)"
"(-91.92862701416016, -66.2668685913086, 23.76093864440918)","(41.695682525634766, 20.52151870727539, 0.9977049231529236)"
"(-96.3176040649414, -69.45011901855469, 24.776071548461914)","(41.993446350097656, 20.632123947143555, 0.9984340071678162)"
"(-100.70658111572266, -72.63336181640625, 25.780317306518555)","(42.291175842285156, 20.742509841918945, 0.9977049231529236)"
"(-105.09555053710938, -75.81661224365234, 26.773672103881836)","(42.58462905883789, 20.85138702392578, 1.0029022693634033)"
"(-109.48452758789062, -78.99986267089844, 27.75613784790039)","(42.87132263183594, 20.9577693939209, 0.9983164668083191)"
"(-113.87350463867188, -82.18311309814453, 28.72771644592285)","(43.15144729614258, 21.06182098388672, 0.9977049231529236)"
"(-118.26248168945312, -85.36636352539062, 29.688404083251953)","(43.425174713134766, 21.163494110107422, 0.9977049231529236)"
"(-122.65145111083984, -88.54960632324219, 30.63820457458496)","(43.692623138427734, 21.262834548950195, 0.998538613319397)"
"(-127.0404281616211, -91.73285675048828, 31.577116012573242)","(43.95353317260742, 21.35984992980957, 1.0000208616256714)"
"(-131.4293975830078, -94.91610717773438, 32.5051383972168)","(44.20847702026367, 21.454694747924805, 0.9977049231529236)"
"(-135.81837463378906, -98.09935760498047, 33.422271728515625)","(44.45759201049805, 21.547391891479492, 0.9977049231529236)"
"(-140.2073516845703, -101.28260803222656, 34.328514099121094)","(44.700992584228516, 21.637962341308594, 0.9983326196670532)"
"(-144.59632873535156, -104.46585083007812, 35.22386932373047)","(44.938629150390625, 21.726287841796875, 0.9977049231529236)"
"(-148.9853057861328, -107.64910125732422, 36.10833740234375)","(45.1706428527832, 21.81252098083496, 0.9989837408065796)"
"(-153.37428283691406, -110.83235168457031, 36.98191452026367)","(45.397254943847656, 21.896812438964844, 0.9977049231529236)"
"(-157.7632598876953, -114.0156021118164, 37.8446044921875)","(45.61868667602539, 21.979188919067383, 0.9977049231529236)"
"(-162.1522216796875, -117.1988525390625, 38.69640350341797)","(45.834930419921875, 22.059616088867188, 0.9977049231529236)"
"(-166.54119873046875, -120.3821029663086, 39.537315368652344)","(46.046226501464844, 22.13813591003418, 0.9977049231529236)"
"(-170.93017578125, -123.56534576416016, 40.36733627319336)","(46.25269317626953, 22.21486473083496, 0.9977049231529236)"
"(-175.31915283203125, -126.74859619140625, 41.18647003173828)","(46.45439147949219, 22.289813995361328, 0.9977049231529236)"
"(-179.7081298828125, -129.9318389892578, 41.994712829589844)","(46.651371002197266, 22.363067626953125, 0.9981123208999634)"
"(-184.09710693359375, -133.11509704589844, 42.79206848144531)","(46.84373092651367, 22.434532165527344, 0.9977049231529236)"
"(-188.486083984375, -136.29833984375, 43.57853698730469)","(47.03169631958008, 22.504356384277344, 0.9977049231529236)"
"(-192.8750457763672, -139.48159790039062, 44.3541145324707)","(47.215370178222656, 22.57258415222168, 0.9977049231529236)"
"(-197.26402282714844, -142.6648406982422, 45.11880111694336)","(47.39485168457031, 22.639253616333008, 0.9977049231529236)"
"(-201.6529998779297, -145.8480987548828, 45.87260055541992)","(47.57023239135742, 22.704383850097656, 0.9977049231529236)"
"(-206.04197692871094, -149.03134155273438, 46.61551284790039)","(47.741519927978516, 22.767955780029297, 0.9977837800979614)"
"(-210.4309539794922, -152.21458435058594, 47.3475341796875)","(47.908836364746094, 22.83005142211914, 0.9975824952125549)"
"(-214.81993103027344, -155.39784240722656, 48.068668365478516)","(48.07233428955078, 22.890731811523438, 0.997691810131073)"
"(-219.2089080810547, -158.58108520507812, 48.77891159057617)","(48.23209762573242, 22.950023651123047, 0.997703492641449)"
"(-223.59788513183594, -161.76434326171875, 49.478267669677734)","(48.38821029663086, 23.007963180541992, 0.997704803943634)"
"(-227.98684692382812, -164.9475860595703, 50.16673278808594)","(48.5407600402832, 23.064579010009766, 0.9977049231529236)"
"(-232.37582397460938, -168.13082885742188, 50.84431076049805)","(48.689788818359375, 23.119863510131836, 0.997512936592102)"
"(-236.76480102539062, -171.3140869140625, 51.51100158691406)","(48.835391998291016, 23.17386817932129, 0.9976842999458313)"
"(-241.15377807617188, -174.49732971191406, 52.16680145263672)","(48.97766876220703, 23.22663688659668, 0.9977027177810669)"
"(-245.54275512695312, -177.6805877685547, 52.811710357666016)","(49.1166877746582, 23.278202056884766, 0.9976794123649597)"
"(-249.93173217773438, -180.86383056640625, 53.44573211669922)","(49.25251770019531, 23.328588485717773, 0.9977021813392639)"
"(-254.32070922851562, -184.0470733642578, 54.06886672973633)","(49.38524627685547, 23.377824783325195, 0.9977046251296997)"
"(-258.7096862792969, -187.23033142089844, 54.68111038208008)","(49.51494216918945, 23.425935745239258, 0.9977049231529236)"
"(-263.0986633300781, -190.41357421875, 55.282466888427734)","(49.64167022705078, 23.472942352294922, 0.9974111914634705)"
"(-267.4876403808594, -193.59683227539062, 55.87293243408203)","(49.765499114990234, 23.51886749267578, 0.9976733922958374)"
"(-271.8766174316406, -196.7800750732422, 56.452510833740234)","(49.886497497558594, 23.563745498657227, 0.9977015256881714)"
"(-276.26556396484375, -199.96331787109375, 57.02119827270508)","(50.004730224609375, 23.607595443725586, 0.9977045655250549)"
"(-280.654541015625, -203.14657592773438, 57.57899856567383)","(50.12026596069336, 23.65044593811035, 0.9977048635482788)"
"(-285.04351806640625, -206.32981872558594, 58.125911712646484)","(50.23316192626953, 23.692317962646484, 0.9977049231529236)"
"(-289.4324951171875, -209.51307678222656, 58.66193389892578)","(50.34347915649414, 23.733232498168945, 0.9977049231529236)"
"(-293.82147216796875, -212.69631958007812, 59.18706512451172)","(50.45127487182617, 23.773212432861328, 0.9971325993537903)"
"(-298.21044921875, -215.8795623779297, 59.70130920410156)","(50.556610107421875, 23.81227684020996, 0.9977074861526489)"
"(-302.59942626953125, -219.0628204345703, 60.20466613769531)","(50.65950393676758, 23.85041618347168, 0.9977049231529236)"
"(-306.9884033203125, -222.24606323242188, 60.6971321105957)","(50.760047912597656, 23.887683868408203, 0.9977049231529236)"
"(-311.37738037109375, -225.4293212890625, 61.1787109375)","(50.85829544067383, 23.924100875854492, 0.9977049231529236)"
"(-315.766357421875, -228.61256408691406, 61.64939880371094)","(50.95429992675781, 23.959686279296875, 0.9977049231529236)"
"(-320.15533447265625, -231.79580688476562, 62.10919952392578)","(51.04811096191406, 23.99445152282715, 0.9977049231529236)"
"(-324.5443115234375, -234.97906494140625, 62.558109283447266)","(51.13977813720703, 24.02841567993164, 0.9977049231529236)"
"(-328.93328857421875, -238.1623077392578, 62.996131896972656)","(51.22935104370117, 24.061603546142578, 0.9977049231529236)"
"(-333.322265625, -241.34556579589844, 63.42326354980469)","(51.31687927246094, 24.09403419494629, 0.9977049231529236)"
"(-337.7112121582031, -244.52880859375, 63.839508056640625)","(51.402408599853516, 24.12572479248047, 0.9977049231529236)"
"(-342.1001892089844, -247.71206665039062, 64.24486541748047)","(51.485984802246094, 24.15669059753418, 0.9977049231529236)"
"(-346.4891662597656, -250.8953094482422, 64.63932800292969)","(51.567649841308594, 24.18694496154785, 0.9977049231529236)"
"(-350.8781433105469, -254.07855224609375, 65.02291107177734)","(51.64744186401367, 24.216503143310547, 0.9977049231529236)"
"(-355.2671203613281, -257.2618103027344, 65.39559936523438)","(51.72541046142578, 24.245386123657227, 0.9977049231529236)"
"(-359.6560974121094, -260.445068359375, 65.75739288330078)","(51.80161666870117, 24.27360725402832, 0.9973605871200562)"
"(-364.0450744628906, -263.6282958984375, 66.10830688476562)","(51.876094818115234, 24.30118751525879, 0.9976679682731628)"
"(-368.4340515136719, -266.8115539550781, 66.44832611083984)","(51.948875427246094, 24.328134536743164, 0.9977009892463684)"
"(-372.8230285644531, -269.99481201171875, 66.7774658203125)","(52.01999282836914, 24.354467391967773, 0.9977045059204102)"
"(-377.2120056152344, -273.17803955078125, 67.095703125)","(52.08948516845703, 24.380199432373047, 0.9977048635482788)"
"(-381.6009826660156, -276.3612976074219, 67.40306091308594)","(52.15739059448242, 24.40534210205078, 0.9976516366004944)"
"(-385.9899597167969, -279.5445556640625, 67.69953155517578)","(52.22376251220703, 24.429899215698242, 0.9975408315658569)"
"(-390.3789367675781, -282.727783203125, 67.985107421875)","(52.28861999511719, 24.453886032104492, 0.9975277185440063)"
"(-394.7679138183594, -285.9110412597656, 68.25979614257812)","(52.352073669433594, 24.477237701416016, 0.997380793094635)"
"(-399.1568908691406, -289.09429931640625, 68.52359771728516)","(52.41410827636719, 24.500024795532227, 0.9976701140403748)"
"(-403.54583740234375, -292.2775573730469, 68.77650451660156)","(52.474735260009766, 24.522281646728516, 0.9976084232330322)"
"(-407.934814453125, -295.4607849121094, 69.01852416992188)","(52.534034729003906, 24.5439453125, 0.9971954822540283)"
"(-412.32379150390625, -298.64404296875, 69.24966430664062)","(52.59206008911133, 24.56501007080078, 0.9975992441177368)"
"(-416.7127685546875, -301.8273010253906, 69.46990203857422)","(52.64876174926758, 24.585590362548828, 0.9976935982704163)"
"(-421.10174560546875, -305.0105285644531, 69.67926025390625)","(52.70417022705078, 24.605701446533203, 0.9977037310600281)"
"(-425.49072265625, -308.19378662109375, 69.87772369384766)","(52.75831604003906, 24.62535285949707, 0.997704803943634)"
"(-429.87969970703125, -311.3770446777344, 70.0653076171875)","(52.811222076416016, 24.644556045532227, 0.9976953268051147)"
"(-434.2686767578125, -314.560302734375, 70.24199676513672)","(52.862937927246094, 24.663288116455078, 0.9975839853286743)"
"(-438.65765380859375, -317.7435302734375, 70.40779113769531)","(52.913536071777344, 24.681489944458008, 0.9973536133766174)"
"(-443.046630859375, -320.9267883300781, 70.56270599365234)","(52.96307373046875, 24.69911003112793, 0.9973078370094299)"
"(-447.43560791015625, -324.11004638671875, 70.70672607421875)","(53.01152038574219, 24.716270446777344, 0.9976623058319092)"
"(-451.8245849609375, -327.29327392578125, 70.83985900878906)","(53.05886459350586, 24.73303985595703, 0.9977003335952759)"
"(-456.21356201171875, -330.4765319824219, 70.96210479736328)","(53.105125427246094, 24.749427795410156, 0.9977044463157654)"
"(-460.6025390625, -333.6597900390625, 71.07345581054688)","(53.15031433105469, 24.765432357788086, 0.9976263642311096)"
"(-464.99151611328125, -336.843017578125, 71.1739273071289)","(53.19440841674805, 24.781047821044922, 0.9971622228622437)"
"(-469.3804626464844, -340.0262756347656, 71.26350402832031)","(53.237667083740234, 24.796382904052734, 0.9945862293243408)"
"(-473.7694396972656, -343.20953369140625, 71.34219360351562)","(53.28034591674805, 24.811548233032227, 0.9899689555168152)"
"(-478.1584167480469, -346.3927917480469, 71.40998840332031)","(53.32268142700195, 24.82665252685547, 0.9833188056945801)"
"(-482.5473937988281, -349.5760192871094, 71.46690368652344)","(53.36491012573242, 24.841793060302734, 0.9745861291885376)"
"(-486.9363708496094, -352.75927734375, 71.51292419433594)","(53.40723419189453, 24.8570613861084, 0.963665783405304)"
"(-491.3253479003906, -355.9425354003906, 71.54805755615234)","(53.44983673095703, 24.872535705566406, 0.950398862361908)"
"(-495.7143249511719, -359.1257629394531, 71.57230377197266)","(53.49287796020508, 24.888286590576172, 0.9345734715461731)"
"(-500.1033020019531, -362.30902099609375, 71.58565521240234)","(53.536468505859375, 24.90436363220215, 0.9159254431724548)"
"(-504.4922790527344, -365.4922790527344, 71.58812713623047)","(53.580692291259766, 24.920801162719727, 0.894138514995575)"
"(-508.8812561035156, -368.6755065917969, 71.57970428466797)","(53.625572204589844, 24.93760871887207, 0.8688455820083618)"
"(-513.2702026367188, -371.8587646484375, 71.56038665771484)","(53.671016693115234, 24.95475196838379, 0.8394537568092346)"
"(-517.6591796875, -375.0420227050781, 71.53018951416016)","(53.716957092285156, 24.972278594970703, 0.8057427406311035)"
"(-522.0481567382812, -378.22528076171875, 71.48909759521484)","(53.76380920410156, 24.990514755249023, 0.7678621411323547)"
"(-526.4371337890625, -381.40850830078125, 71.43711853027344)","(53.81060791015625, 25.00898551940918, 0.7236945629119873)"
"(-530.8261108398438, -384.5917663574219, 71.37425231933594)","(53.85740280151367, 25.027700424194336, 0.6728659868240356)"
"(-535.215087890625, -387.7750244140625, 71.30049896240234)","(53.90385818481445, 25.04644203186035, 0.6142063736915588)"
"(-539.6040649414062, -390.958251953125, 71.21585845947266)","(53.94945526123047, 25.064878463745117, 0.546536386013031)"
"(-543.9930419921875, -394.1415100097656, 71.12032318115234)","(53.9940071105957, 25.082895278930664, 0.4696367681026459)"
