,jspsychID,trial_num,stimulus,time_elapse,causal_rating,cause_rt,animacy_rating,anim_rt,trial_rt,time_elapse.1,subject_id,vid_num,ball A,outcome,cf
1358,w5qbszx5se0w41v,15,20_a_out_in.mp4,408923.0,96,9019.300000000743,100,11049.699999999257,11671.60000000149,408923.0,46,20,animate,out,in
1359,w5qbszx5se0w41v,16,18_p_out_out.mp4,433286.0,1,13077.900000002235,7,21403.900000002235,23841.900000002235,433286.0,46,18,inanimate,out,out
1360,w5qbszx5se0w41v,17,07_a_in_in.mp4,447147.0,1,8828.60000000149,100,11554.70000000298,12097.800000000743,447147.0,46,7,animate,in,in
1361,w5qbszx5se0w41v,18,01_a_in_out.mp4,461279.0,1,11627.300000000743,100,13256.599999997765,13860.89999999851,461279.0,46,1,animate,in,out
1362,w5qbszx5se0w41v,19,15_a_out_out.mp4,475498.0,18,10759.0,100,13159.099999997765,13704.79999999702,475498.0,46,15,animate,out,out
1363,w5qbszx5se0w41v,20,01_p_in_out.mp4,487146.0,76,5613.599999997765,21,7507.699999999255,9885.699999999257,487146.0,46,1,inanimate,in,out
1364,w5qbszx5se0w41v,21,17_a_out_out.mp4,499445.0,1,7392.099999997765,97,11321.199999999257,12037.099999997765,499445.0,46,17,animate,out,out
1365,w5qbszx5se0w41v,22,04_p_in_out.mp4,514014.0,100,9759.199999999257,1,11502.39999999851,12810.099999997765,514014.0,46,4,inanimate,in,out
1366,w5qbszx5se0w41v,23,19_a_out_in.mp4,524497.0,89,6173.699999999255,100,9646.60000000149,10220.800000000743,524497.0,46,19,animate,out,in
1367,w5qbszx5se0w41v,24,22_p_out_in.mp4,540420.0,91,9194.599999997765,5,10860.599999997765,14163.599999997765,540420.0,46,22,inanimate,out,in
1368,w5qbszx5se0w41v,25,12_p_in_in.mp4,556726.0,1,12383.599999997765,1,14707.5,15537.199999999257,556726.0,46,12,inanimate,in,in
1369,w5qbszx5se0w41v,26,02_a_in_out.mp4,563958.0,10,4430.10000000149,96,5609.199999999255,6225.199999999255,563958.0,46,2,animate,in,out
1370,w5qbszx5se0w41v,27,13_p_out_out.mp4,574626.0,96,5112.70000000298,8,7231.800000000745,9157.400000002235,574626.0,46,13,inanimate,out,out
1371,w5qbszx5se0w41v,28,08_p_in_in.mp4,583900.0,1,4622.900000002235,1,6224.900000002235,8510.900000002235,583900.0,46,8,inanimate,in,in
1372,w5qbszx5se0w41v,29,18_a_out_out.mp4,591677.0,1,4610.89999999851,100,6450.699999999255,7004.199999999255,591677.0,46,18,animate,out,out
1373,w5qbszx5se0w41v,30,06_p_in_out.mp4,602198.0,100,3660.800000000745,1,8296.400000002235,8998.900000002235,602198.0,46,6,inanimate,in,out
1374,w5qbszx5se0w41v,31,11_p_in_in.mp4,610865.0,80,5230.60000000149,6,6674.800000000745,7158.800000000745,610865.0,46,11,inanimate,in,in
1375,w5qbszx5se0w41v,32,03_a_in_out.mp4,620524.0,77,5692.199999999255,100,8072.199999999255,8648.699999999255,620524.0,46,3,animate,in,out
1376,w5qbszx5se0w41v,33,08_a_in_in.mp4,629730.0,1,4816.5,97,8140.599999997765,8692.599999997765,629730.0,46,8,animate,in,in
1377,w5qbszx5se0w41v,34,17_p_out_out.mp4,640465.0,1,4940.800000000745,3,8654.5,9211.60000000149,640465.0,46,17,inanimate,out,out
1378,w5qbszx5se0w41v,35,23_p_out_in.mp4,653223.0,92,8951.800000000745,9,10247.89999999851,10738.89999999851,653223.0,46,23,inanimate,out,in
1379,w5qbszx5se0w41v,36,21_a_out_in.mp4,659637.0,91,3956.60000000149,100,4813.10000000149,5392.400000002235,659637.0,46,21,animate,out,in
1380,w5qbszx5se0w41v,37,13_a_out_out.mp4,669008.0,84,5353.900000002235,92,7430.0,8100.900000002235,669008.0,46,13,animate,out,out
1381,w5qbszx5se0w41v,38,12_a_in_in.mp4,684269.0,1,12248.900000002235,89,14421.900000002235,14991.60000000149,684269.0,46,12,animate,in,in
1382,w5qbszx5se0w41v,39,20_p_out_in.mp4,695699.0,87,5005.10000000149,17,9657.10000000149,10172.10000000149,695699.0,46,20,inanimate,out,in
1383,w5qbszx5se0w41v,40,05_p_in_out.mp4,704614.0,81,5756.099999997765,11,7032.0,7658.39999999851,704614.0,46,5,inanimate,in,out
1384,w5qbszx5se0w41v,41,24_a_out_in.mp4,711989.0,92,4639.0,99,6134.0,6867.29999999702,711989.0,46,24,animate,out,in
1385,w5qbszx5se0w41v,42,16_a_out_out.mp4,724987.0,67,9616.39999999851,100,11559.099999997765,12240.5,724987.0,46,16,animate,out,out
1386,w5qbszx5se0w41v,43,21_p_out_in.mp4,732330.0,78,3383.60000000149,6,4712.199999999255,5327.699999999255,732330.0,46,21,inanimate,out,in
1387,w5qbszx5se0w41v,44,14_p_out_out.mp4,739215.0,87,3921.900000002235,1,5464.20000000298,5877.900000002235,739215.0,46,14,inanimate,out,out
1388,w5qbszx5se0w41v,45,11_a_in_in.mp4,750904.0,13,4630.599999997765,100,9010.800000000743,9675.800000000743,750904.0,46,11,animate,in,in
1389,w5qbszx5se0w41v,46,15_p_out_out.mp4,781318.0,98,25568.0,7,28091.300000000745,28650.19999999925,781318.0,46,15,inanimate,out,out
1390,w5qbszx5se0w41v,47,23_a_out_in.mp4,786207.0,85,3117.20000000298,100,3688.300000000745,4130.300000000745,786207.0,46,23,animate,out,in
1391,w5qbszx5se0w41v,48,10_p_in_in.mp4,794761.0,7,5079.89999999851,9,6514.0,7044.5,794761.0,46,10,inanimate,in,in
1392,n3l3ywq9a13t95x,1,01_a_in_out.mp4,181163.0,30,57803.0,100,45591.0,59179.0,181163.0,47,1,animate,in,out
1393,n3l3ywq9a13t95x,2,16_p_out_out.mp4,222707.0,30,26406.0,1,39034.0,39776.0,222707.0,47,16,inanimate,out,out
1394,n3l3ywq9a13t95x,3,20_p_out_in.mp4,250643.0,100,15349.0,4,25610.0,26417.0,250643.0,47,20,inanimate,out,in
1395,n3l3ywq9a13t95x,4,07_a_in_in.mp4,274059.0,1,18606.0,100,20738.0,21900.0,274059.0,47,7,animate,in,in
1396,n3l3ywq9a13t95x,5,24_p_out_in.mp4,311730.0,79,23663.0,5,30015.0,35655.0,311730.0,47,24,inanimate,out,in
1397,n3l3ywq9a13t95x,6,17_a_out_out.mp4,334294.0,1,18601.0,100,20625.0,21297.0,334294.0,47,17,animate,out,out
1398,n3l3ywq9a13t95x,7,24_a_out_in.mp4,364160.0,88,24492.0,100,27646.0,28603.0,364160.0,47,24,animate,out,in
1399,n3l3ywq9a13t95x,8,12_p_in_in.mp4,399228.0,6,12003.0,4,33191.0,34054.0,399228.0,47,12,inanimate,in,in
1400,n3l3ywq9a13t95x,9,14_a_out_out.mp4,421874.0,9,7229.0,100,20429.0,21130.0,421874.0,47,14,animate,out,out
1401,n3l3ywq9a13t95x,10,07_p_in_in.mp4,455612.0,1,16812.0,14,31319.0,32222.0,455612.0,47,7,inanimate,in,in
1402,n3l3ywq9a13t95x,11,10_a_in_in.mp4,483373.0,58,24302.0,100,26059.0,26745.0,483373.0,47,10,animate,in,in
1403,n3l3ywq9a13t95x,12,02_p_in_out.mp4,525820.0,84,40287.0,13,31897.0,41182.0,525820.0,47,2,inanimate,in,out
1404,n3l3ywq9a13t95x,13,11_p_in_in.mp4,558253.0,61,23537.0,19,31310.0,31918.0,558253.0,47,11,inanimate,in,in
1405,n3l3ywq9a13t95x,14,06_p_in_out.mp4,591412.0,99,19476.0,4,31014.0,31645.0,591412.0,47,6,inanimate,in,out
1406,n3l3ywq9a13t95x,15,04_p_in_out.mp4,606254.0,81,6611.0,13,13558.0,14327.0,606254.0,47,4,inanimate,in,out
1407,n3l3ywq9a13t95x,16,09_p_in_in.mp4,631559.0,67,15828.0,18,24064.0,24789.0,631559.0,47,9,inanimate,in,in
1408,n3l3ywq9a13t95x,17,20_a_out_in.mp4,656997.0,94,14133.0,100,23477.0,24173.0,656997.0,47,20,animate,out,in
1409,n3l3ywq9a13t95x,18,05_p_in_out.mp4,697374.0,100,37656.0,3,26889.0,39862.0,697374.0,47,5,inanimate,in,out
1410,n3l3ywq9a13t95x,19,22_p_out_in.mp4,719357.0,97,12747.0,3,17005.0,21468.0,719357.0,47,22,inanimate,out,in
1411,n3l3ywq9a13t95x,20,01_p_in_out.mp4,760361.0,16,32909.0,8,39586.0,40238.0,760361.0,47,1,inanimate,in,out
1412,n3l3ywq9a13t95x,21,06_a_in_out.mp4,778128.0,100,13870.0,100,15388.0,16003.0,778128.0,47,6,animate,in,out
1413,n3l3ywq9a13t95x,22,08_p_in_in.mp4,792805.0,1,6059.0,2,8613.0,12913.0,792805.0,47,8,inanimate,in,in
1414,n3l3ywq9a13t95x,23,18_a_out_out.mp4,835599.0,58,36795.0,100,41117.0,41780.0,835599.0,47,18,animate,out,out
1415,n3l3ywq9a13t95x,24,21_a_out_in.mp4,858431.0,79,16070.0,100,20049.0,22068.0,858431.0,47,21,animate,out,in
1416,n3l3ywq9a13t95x,25,12_a_in_in.mp4,881997.0,23,17721.0,100,21794.0,22551.0,881997.0,47,12,animate,in,in
1417,n3l3ywq9a13t95x,26,15_p_out_out.mp4,914131.0,7,20465.0,7,30424.0,31119.0,914131.0,47,15,inanimate,out,out
1418,n3l3ywq9a13t95x,27,23_p_out_in.mp4,939122.0,65,22597.0,4,16568.0,23727.0,939122.0,47,23,inanimate,out,in
1419,n3l3ywq9a13t95x,28,03_a_in_out.mp4,958980.0,94,14373.0,100,17934.0,18843.0,958980.0,47,3,animate,in,out
1420,n3l3ywq9a13t95x,29,05_a_in_out.mp4,982487.0,100,20551.0,100,21595.0,22493.0,982487.0,47,5,animate,in,out
1421,n3l3ywq9a13t95x,30,23_a_out_in.mp4,1007552.0,63,23422.0,100,16435.0,24802.0,1007552.0,47,23,animate,out,in
1422,n3l3ywq9a13t95x,31,19_a_out_in.mp4,1034238.0,100,23344.0,100,25627.0,26422.0,1034238.0,47,19,animate,out,in
1423,n3l3ywq9a13t95x,32,08_a_in_in.mp4,1057717.0,1,13560.0,100,22058.0,22964.0,1057717.0,47,8,animate,in,in
1424,n3l3ywq9a13t95x,33,22_a_out_in.mp4,1073470.0,88,13395.0,100,6137.0,14240.0,1073470.0,47,22,animate,out,in
1425,n3l3ywq9a13t95x,34,09_a_in_in.mp4,1100115.0,87,15201.0,93,24569.0,25380.0,1100115.0,47,9,animate,in,in
1426,n3l3ywq9a13t95x,35,15_a_out_out.mp4,1123948.0,53,20786.0,100,6214.0,21819.0,1123948.0,47,15,animate,out,out
1427,n3l3ywq9a13t95x,36,18_p_out_out.mp4,1150421.0,35,15764.0,2,23613.0,24709.0,1150421.0,47,18,inanimate,out,out
1428,n3l3ywq9a13t95x,37,19_p_out_in.mp4,1180160.0,95,14169.0,28,24358.0,27973.0,1180160.0,47,19,inanimate,out,in
1429,n3l3ywq9a13t95x,38,13_p_out_out.mp4,1247960.0,81,65113.0,8,49056.0,66536.0,1247960.0,47,13,inanimate,out,out
1430,n3l3ywq9a13t95x,39,04_a_in_out.mp4,1263463.0,94,13282.0,100,11753.0,14236.0,1263463.0,47,4,animate,in,out
1431,n3l3ywq9a13t95x,40,16_a_out_out.mp4,1285951.0,19,15766.0,97,19510.0,20471.0,1285951.0,47,16,animate,out,out
1432,n3l3ywq9a13t95x,41,02_a_in_out.mp4,1330757.0,55,35410.0,95,42316.0,43041.0,1330757.0,47,2,animate,in,out
1433,n3l3ywq9a13t95x,42,17_p_out_out.mp4,1350656.0,1,8412.0,3,14068.0,19135.0,1350656.0,47,17,inanimate,out,out
1434,n3l3ywq9a13t95x,43,10_p_in_in.mp4,1365124.0,37,10776.0,8,12707.0,13704.0,1365124.0,47,10,inanimate,in,in
1435,n3l3ywq9a13t95x,44,21_p_out_in.mp4,1387544.0,29,15923.0,8,21410.0,22154.0,1387544.0,47,21,inanimate,out,in
1436,n3l3ywq9a13t95x,45,11_a_in_in.mp4,1407740.0,61,18123.0,100,4378.0,18929.0,1407740.0,47,11,animate,in,in
1437,n3l3ywq9a13t95x,46,14_p_out_out.mp4,1430899.0,33,13676.0,4,15806.0,21641.0,1430899.0,47,14,inanimate,out,out
1438,n3l3ywq9a13t95x,47,03_p_in_out.mp4,1465301.0,87,26483.0,7,30596.0,33888.0,1465301.0,47,3,inanimate,in,out
1439,n3l3ywq9a13t95x,48,13_a_out_out.mp4,1496917.0,96,24159.0,100,6963.0,30099.0,1496917.0,47,13,animate,out,out
1440,jsk29ohbeorw0rk,1,07_a_in_in.mp4,107815.0,1,13857.40000000014,100,30773.600000000093,32716.90000000014,107815.0,48,7,animate,in,in
1441,jsk29ohbeorw0rk,2,08_p_in_in.mp4,132711.0,1,12646.300000000048,100,22025.200000000183,23637.700000000183,132711.0,48,8,inanimate,in,in
1442,jsk29ohbeorw0rk,3,18_p_out_out.mp4,165523.0,1,22676.800000000047,100,31404.800000000047,32300.199999999957,165523.0,48,18,inanimate,out,out
1443,jsk29ohbeorw0rk,4,12_a_in_in.mp4,456059.0,1,283599.90000000014,100,288106.1000000001,289022.80000000005,456059.0,48,12,animate,in,in
1444,jsk29ohbeorw0rk,5,10_p_in_in.mp4,475034.0,100,11801.5,100,16653.100000000093,17463.100000000093,475034.0,48,10,inanimate,in,in
1445,jsk29ohbeorw0rk,6,17_p_out_out.mp4,848435.0,1,369727.2000000002,100,371799.7000000002,373141.6000000001,848435.0,48,17,inanimate,out,out
1446,jsk29ohbeorw0rk,7,24_a_out_in.mp4,1046122.0,1,193156.80000000028,100,195292.80000000028,196181.80000000028,1046122.0,48,24,animate,out,in
1447,jsk29ohbeorw0rk,8,20_a_out_in.mp4,1065666.0,100,15503.80000000028,100,17489.200000000186,18285.0,1065666.0,48,20,animate,out,in
1448,jsk29ohbeorw0rk,9,11_p_in_in.mp4,1081738.0,100,11119.5,100,13740.80000000028,15055.899999999909,1081738.0,48,11,inanimate,in,in
1449,jsk29ohbeorw0rk,10,23_a_out_in.mp4,1106042.0,1,20878.0,99,22747.69999999972,23789.0,1106042.0,48,23,animate,out,in
1450,jsk29ohbeorw0rk,11,19_a_out_in.mp4,1121751.0,2,12510.299999999814,100,14004.799999999814,14698.799999999814,1121751.0,48,19,animate,out,in
1451,jsk29ohbeorw0rk,12,12_p_in_in.mp4,1132958.0,1,6790.5,100,9072.899999999909,10698.5,1132958.0,48,12,inanimate,in,in
1452,jsk29ohbeorw0rk,13,01_p_in_out.mp4,1153813.0,100,16459.0,99,18971.799999999814,19593.100000000093,1153813.0,48,1,inanimate,in,out
1453,jsk29ohbeorw0rk,14,21_p_out_in.mp4,1168037.0,1,10127.5,100,11710.399999999909,12453.899999999909,1168037.0,48,21,inanimate,out,in
1454,jsk29ohbeorw0rk,15,19_p_out_in.mp4,1262164.0,100,88580.5,100,90559.30000000028,92120.90000000036,1262164.0,48,19,inanimate,out,in
1455,jsk29ohbeorw0rk,16,24_p_out_in.mp4,1293772.0,2,27109.69999999972,98,28590.399999999907,30100.299999999814,1293772.0,48,24,inanimate,out,in
1456,jsk29ohbeorw0rk,17,16_a_out_out.mp4,1314478.0,1,15746.100000000091,95,17933.200000000186,18685.600000000093,1314478.0,48,16,animate,out,out
1457,jsk29ohbeorw0rk,18,11_a_in_in.mp4,1328556.0,98,10752.0,95,12281.600000000091,13565.600000000091,1328556.0,48,11,animate,in,in
1458,jsk29ohbeorw0rk,19,09_p_in_in.mp4,1337186.0,100,6221.600000000093,100,7405.399999999907,8374.0,1337186.0,48,9,inanimate,in,in
1459,jsk29ohbeorw0rk,20,03_p_in_out.mp4,1353790.0,100,10897.80000000028,100,12970.0,14587.399999999909,1353790.0,48,3,inanimate,in,out
1460,jsk29ohbeorw0rk,21,05_p_in_out.mp4,1799787.0,100,209809.4000000004,100,443350.0,443985.9000000004,1799787.0,48,5,inanimate,in,out
1461,jsk29ohbeorw0rk,22,08_a_in_in.mp4,1813250.0,1,10055.30000000028,100,11996.100000000091,12949.30000000028,1813250.0,48,8,animate,in,in
1462,jsk29ohbeorw0rk,23,06_p_in_out.mp4,1938402.0,100,121563.1000000001,100,122437.0,123888.80000000028,1938402.0,48,6,inanimate,in,out
1463,jsk29ohbeorw0rk,24,04_p_in_out.mp4,1950244.0,100,8560.80000000028,100,10646.80000000028,11325.80000000028,1950244.0,48,4,inanimate,in,out
1464,jsk29ohbeorw0rk,25,20_p_out_in.mp4,1961370.0,1,5523.0,100,10213.399999999909,10857.700000000186,1961370.0,48,20,inanimate,out,in
1465,jsk29ohbeorw0rk,26,22_p_out_in.mp4,1981978.0,4,17221.69999999972,94,18196.399999999907,18852.899999999907,1981978.0,48,22,inanimate,out,in
1466,jsk29ohbeorw0rk,27,15_a_out_out.mp4,2013248.0,1,26912.80000000028,93,28769.899999999907,29499.399999999907,2013248.0,48,15,animate,out,out
1467,jsk29ohbeorw0rk,28,07_p_in_in.mp4,2024288.0,1,7003.299999999814,100,9053.0,9777.399999999909,2024288.0,48,7,inanimate,in,in
1468,jsk29ohbeorw0rk,29,02_a_in_out.mp4,2038353.0,1,10760.600000000091,98,12393.5,13296.0,2038353.0,48,2,animate,in,out
1469,jsk29ohbeorw0rk,30,05_a_in_out.mp4,2045745.0,100,4532.200000000186,100,5919.100000000093,6626.899999999907,2045745.0,48,5,animate,in,out
1470,jsk29ohbeorw0rk,31,23_p_out_in.mp4,2057318.0,1,9167.600000000091,100,10569.0,11312.19999999972,2057318.0,48,23,inanimate,out,in
1471,jsk29ohbeorw0rk,32,18_a_out_out.mp4,2070122.0,3,9968.799999999814,100,10819.399999999909,11541.100000000091,2070122.0,48,18,animate,out,out
1472,jsk29ohbeorw0rk,33,03_a_in_out.mp4,2078695.0,99,5179.800000000279,98,6096.5,7051.800000000279,2078695.0,48,3,animate,in,out
1473,jsk29ohbeorw0rk,34,06_a_in_out.mp4,2089589.0,99,4375.5,99,8294.899999999907,9372.0,2089589.0,48,6,animate,in,out
1474,jsk29ohbeorw0rk,35,15_p_out_out.mp4,2107931.0,4,16131.500000000233,96,17185.000000000233,18087.59999999986,2107931.0,48,15,inanimate,out,out
1475,jsk29ohbeorw0rk,36,14_p_out_out.mp4,2143619.0,99,32565.099999999627,99,34320.299999999814,35426.39999999944,2143619.0,48,14,inanimate,out,out
1476,jsk29ohbeorw0rk,37,10_a_in_in.mp4,2154927.0,74,6796.5,100,8118.100000000559,9297.10000000056,2154927.0,48,10,animate,in,in
1477,jsk29ohbeorw0rk,38,01_a_in_out.mp4,2171388.0,65,12433.300000000743,98,14338.400000000373,15204.10000000056,2171388.0,48,1,animate,in,out
1478,jsk29ohbeorw0rk,39,16_p_out_out.mp4,2180826.0,13,5481.899999999441,92,6896.200000000186,7922.700000000186,2180826.0,48,16,inanimate,out,out
1479,jsk29ohbeorw0rk,40,14_a_out_out.mp4,2211093.0,72,27421.700000000183,100,28514.400000000373,29246.799999999814,2211093.0,48,14,animate,out,out
1480,jsk29ohbeorw0rk,41,02_p_in_out.mp4,2218363.0,63,5033.0,100,6231.799999999814,7006.5,2218363.0,48,2,inanimate,in,out
1481,jsk29ohbeorw0rk,42,13_p_out_out.mp4,2250579.0,88,14291.10000000056,98,13041.900000000373,30207.200000000183,2250579.0,48,13,inanimate,out,out
1482,jsk29ohbeorw0rk,43,04_a_in_out.mp4,2275491.0,87,21455.10000000056,99,23284.10000000056,24400.60000000056,2275491.0,48,4,animate,in,out
1483,jsk29ohbeorw0rk,44,21_a_out_in.mp4,2384098.0,13,104246.2999999998,93,105422.0,106852.59999999964,2384098.0,48,21,animate,out,in
1484,jsk29ohbeorw0rk,45,17_a_out_out.mp4,2418178.0,2,29597.0,99,31133.299999999814,32311.200000000183,2418178.0,48,17,animate,out,out
1485,jsk29ohbeorw0rk,46,13_a_out_out.mp4,2577676.0,100,155650.89999999944,100,157131.19999999923,158230.2999999998,2577676.0,48,13,animate,out,out
1486,jsk29ohbeorw0rk,47,09_a_in_in.mp4,2588425.0,98,6284.200000000186,98,8298.100000000559,8991.100000000559,2588425.0,48,9,animate,in,in
1487,jsk29ohbeorw0rk,48,22_a_out_in.mp4,2597026.0,86,5627.200000000186,100,6267.700000000186,7093.5,2597026.0,48,22,animate,out,in
1488,3ns2f1ydq9jz88s,1,16_a_out_out.mp4,134572.0,1,16162.300000000743,100,23746.20000000112,24916.70000000112,134572.0,49,16,animate,out,out
1489,3ns2f1ydq9jz88s,2,02_p_in_out.mp4,165419.0,1,17973.0,100,27619.400000000373,29088.0,165419.0,49,2,inanimate,in,out
1490,3ns2f1ydq9jz88s,3,24_a_out_in.mp4,180726.0,100,11691.599999999627,1,13936.0,14792.900000000373,180726.0,49,24,animate,out,in
1491,3ns2f1ydq9jz88s,4,21_p_out_in.mp4,204489.0,92,16975.300000000745,92,22081.0,23001.800000000745,204489.0,49,21,inanimate,out,in
1492,3ns2f1ydq9jz88s,5,22_a_out_in.mp4,220053.0,100,11398.0,1,13204.099999999627,14291.400000000373,220053.0,49,22,animate,out,in
1493,3ns2f1ydq9jz88s,6,06_a_in_out.mp4,230606.0,100,6158.599999999628,1,7566.200000001118,8791.900000000373,230606.0,49,6,animate,in,out
1494,3ns2f1ydq9jz88s,7,23_p_out_in.mp4,252296.0,63,16098.199999999257,100,18616.099999999627,19679.900000000373,252296.0,49,23,inanimate,out,in
1495,3ns2f1ydq9jz88s,8,09_a_in_in.mp4,263253.0,100,6204.299999998882,1,7960.799999998882,9696.5,263253.0,49,9,animate,in,in
1496,3ns2f1ydq9jz88s,9,18_p_out_out.mp4,282934.0,1,10367.0,65,16693.099999999627,17666.800000000745,282934.0,49,18,inanimate,out,out
1497,3ns2f1ydq9jz88s,10,12_a_in_in.mp4,301096.0,13,12781.799999998882,1,15462.599999999627,16388.0,301096.0,49,12,animate,in,in
1498,3ns2f1ydq9jz88s,11,01_a_in_out.mp4,315957.0,24,10285.0,1,12201.400000000373,13096.60000000149,315957.0,49,1,animate,in,out
1499,3ns2f1ydq9jz88s,12,13_a_out_out.mp4,353618.0,100,27310.0,1,35343.5,36402.199999999255,353618.0,49,13,animate,out,out
1500,3ns2f1ydq9jz88s,13,11_p_in_in.mp4,368085.0,71,10620.599999999627,100,12380.5,13453.5,368085.0,49,11,inanimate,in,in
1501,3ns2f1ydq9jz88s,14,04_p_in_out.mp4,389439.0,90,17008.800000000745,76,19504.300000000745,20340.20000000112,389439.0,49,4,inanimate,in,out
1502,3ns2f1ydq9jz88s,15,04_a_in_out.mp4,398474.0,100,4837.4000000003725,1,6779.699999999255,7777.0999999996275,398474.0,49,4,animate,in,out
1503,3ns2f1ydq9jz88s,16,05_a_in_out.mp4,412948.0,100,9732.599999999627,1,11126.39999999851,12709.39999999851,412948.0,49,5,animate,in,out
1504,3ns2f1ydq9jz88s,17,16_p_out_out.mp4,430921.0,1,6448.89999999851,100,14635.39999999851,16198.799999998882,430921.0,49,16,inanimate,out,out
1505,3ns2f1ydq9jz88s,18,24_p_out_in.mp4,450714.0,4,10464.200000001118,1,17583.099999999627,18532.400000000373,450714.0,49,24,inanimate,out,in
1506,3ns2f1ydq9jz88s,19,13_p_out_out.mp4,464154.0,95,10034.0,1,11718.5,13178.900000000373,464154.0,49,13,inanimate,out,out
1507,3ns2f1ydq9jz88s,20,12_p_in_in.mp4,482353.0,1,13216.200000001118,1,14925.0,16184.60000000149,482353.0,49,12,inanimate,in,in
1508,3ns2f1ydq9jz88s,21,01_p_in_out.mp4,500067.0,100,11115.800000000743,1,15090.400000000373,16444.0,500067.0,49,1,inanimate,in,out
1509,3ns2f1ydq9jz88s,22,10_a_in_in.mp4,514000.0,1,10664.300000000743,99,12652.400000000373,13674.099999999627,514000.0,49,10,animate,in,in
1510,3ns2f1ydq9jz88s,23,05_p_in_out.mp4,530420.0,98,11679.700000001118,1,14106.400000000373,14907.300000000743,530420.0,49,5,inanimate,in,out
1511,3ns2f1ydq9jz88s,24,21_a_out_in.mp4,543921.0,1,9575.199999999257,100,12148.799999998882,13235.699999999257,543921.0,49,21,animate,out,in
1512,3ns2f1ydq9jz88s,25,23_a_out_in.mp4,563328.0,1,14153.699999999257,100,16561.699999999255,17386.39999999851,563328.0,49,23,animate,out,in
1513,3ns2f1ydq9jz88s,26,15_p_out_out.mp4,612735.0,1,42610.300000000745,1,47428.0,48387.0,612735.0,49,15,inanimate,out,out
1514,3ns2f1ydq9jz88s,27,07_p_in_in.mp4,631388.0,1,11667.799999998882,1,16867.5,18128.79999999888,631388.0,49,7,inanimate,in,in
1515,3ns2f1ydq9jz88s,28,20_p_out_in.mp4,646052.0,100,10872.900000000373,1,12705.299999998882,13653.199999999257,646052.0,49,20,inanimate,out,in
1516,3ns2f1ydq9jz88s,29,06_p_in_out.mp4,658401.0,100,9095.400000000373,100,10813.0,11587.0,658401.0,49,6,inanimate,in,out
1517,3ns2f1ydq9jz88s,30,09_p_in_in.mp4,680170.0,100,15392.200000001118,1,19090.900000000373,20255.800000000745,680170.0,49,9,inanimate,in,in
1518,3ns2f1ydq9jz88s,31,17_a_out_out.mp4,691183.0,1,7809.199999999255,100,9796.599999999627,10755.5,691183.0,49,17,animate,out,out
1519,3ns2f1ydq9jz88s,32,14_p_out_out.mp4,700633.0,100,5164.5,1,6591.099999999628,8425.799999998882,700633.0,49,14,inanimate,out,out
1520,3ns2f1ydq9jz88s,33,03_p_in_out.mp4,718934.0,100,11478.099999999627,1,15822.299999998882,17030.89999999851,718934.0,49,3,inanimate,in,out
1521,3ns2f1ydq9jz88s,34,15_a_out_out.mp4,728355.0,1,4799.699999999255,100,7366.0,8911.599999999627,728355.0,49,15,animate,out,out
1522,3ns2f1ydq9jz88s,35,02_a_in_out.mp4,743110.0,90,10406.5,100,11968.299999998882,13245.699999999257,743110.0,49,2,animate,in,out
1523,3ns2f1ydq9jz88s,36,17_p_out_out.mp4,753112.0,1,5142.300000000745,1,7501.60000000149,8481.400000000373,753112.0,49,17,inanimate,out,out
1524,3ns2f1ydq9jz88s,37,10_p_in_in.mp4,761843.0,100,5327.599999999628,1,7512.199999999255,8459.0,761843.0,49,10,inanimate,in,in
1525,3ns2f1ydq9jz88s,38,03_a_in_out.mp4,770495.0,100,4659.60000000149,100,6207.200000001118,7386.200000001118,770495.0,49,3,animate,in,out
1526,3ns2f1ydq9jz88s,39,11_a_in_in.mp4,779973.0,100,4975.4000000003725,100,6579.099999999628,7467.0999999996275,779973.0,49,11,animate,in,in
1527,3ns2f1ydq9jz88s,40,20_a_out_in.mp4,794154.0,100,11180.800000000743,100,12417.300000000743,13656.400000000373,794154.0,49,20,animate,out,in
1528,3ns2f1ydq9jz88s,41,18_a_out_out.mp4,810438.0,1,12978.0,100,14415.099999999627,15514.099999999627,810438.0,49,18,animate,out,out
1529,3ns2f1ydq9jz88s,42,19_a_out_in.mp4,822273.0,100,7078.799999998882,100,9101.599999999627,10322.0,822273.0,49,19,animate,out,in
1530,3ns2f1ydq9jz88s,43,14_a_out_out.mp4,835782.0,100,9848.199999999257,100,11244.699999999257,12497.699999999257,835782.0,49,14,animate,out,out
1531,3ns2f1ydq9jz88s,44,08_a_in_in.mp4,860754.0,1,7569.0999999996275,91,16429.300000000745,24200.19999999925,860754.0,49,8,animate,in,in
1532,3ns2f1ydq9jz88s,45,22_p_out_in.mp4,870863.0,1,5635.39999999851,83,8575.599999999627,9845.599999999627,870863.0,49,22,inanimate,out,in
1533,3ns2f1ydq9jz88s,46,07_a_in_in.mp4,881723.0,1,7373.10000000149,100,9302.10000000149,10340.700000001118,881723.0,49,7,animate,in,in
1534,3ns2f1ydq9jz88s,47,08_p_in_in.mp4,890878.0,1,4959.5,1,7300.699999999255,8391.199999999255,890878.0,49,8,inanimate,in,in
1535,3ns2f1ydq9jz88s,48,19_p_out_in.mp4,903016.0,92,4887.9000000003725,22,10618.199999999257,11618.099999999627,903016.0,49,19,inanimate,out,in
