"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 1.0)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 1.0)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.3515183925628662, 14.589556694030762, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(1.4336894750595093, 14.551443099975586, 0.9977048635482788)"
"(0.0, 0.0, 0.0)","(2.253279685974121, 14.17128849029541, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(3.0690155029296875, 13.792915344238281, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(3.877338171005249, 13.419289588928223, 1.0066806077957153)"
"(0.0, 0.0, 0.0)","(4.6811394691467285, 13.049076080322266, 1.0164653062820435)"
"(0.0, 0.0, 0.0)","(5.484940528869629, 12.678862571716309, 1.0153610706329346)"
"(0.0, 0.0, 0.0)","(6.288741111755371, 12.308649063110352, 1.0033679008483887)"
"(0.0, 0.0, 0.0)","(7.083808422088623, 11.943402290344238, 1.0049049854278564)"
"(0.0, 0.0, 0.0)","(7.872377872467041, 11.582574844360352, 1.013554334640503)"
"(0.0, 0.0, 0.0)","(8.6609468460083, 11.221748352050781, 1.011314868927002)"
"(0.0, 0.0, 0.0)","(9.449118614196777, 10.861102104187012, 0.9993077516555786)"
"(0.0, 0.0, 0.0)","(10.226584434509277, 10.506562232971191, 1.0062960386276245)"
"(0.0, 0.0, 0.0)","(11.001843452453613, 10.15355396270752, 1.0084928274154663)"
"(0.0, 0.0, 0.0)","(11.777103424072266, 9.800546646118164, 0.9998008608818054)"
"(0.0, 0.0, 0.0)","(12.546150207519531, 9.45035171508789, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(13.307270050048828, 9.105210304260254, 1.0056055784225464)"
"(0.0, 0.0, 0.0)","(14.0679931640625, 8.760354042053223, 1.003711223602295)"
"(0.0, 0.0, 0.0)","(14.826279640197754, 8.41661262512207, 0.9977735877037048)"
"(0.0, 0.0, 0.0)","(15.578372955322266, 8.0757417678833, 0.9982319474220276)"
"(0.0, 0.0, 0.0)","(16.32503890991211, 7.738398551940918, 1.0018281936645508)"
"(0.0, 0.0, 0.0)","(17.067630767822266, 7.4038496017456055, 1.0032812356948853)"
"(0.0, 0.0, 0.0)","(17.804109573364258, 7.073493480682373, 1.006964087486267)"
"(0.0, 0.0, 0.0)","(18.540586471557617, 6.743136882781982, 0.9997580051422119)"
"(0.0, 0.0, 0.0)","(19.26804542541504, 6.418625354766846, 1.0024304389953613)"
"(0.0, 0.0, 0.0)","(19.993247985839844, 6.09553861618042, 1.0003701448440552)"
"(0.0, 0.0, 0.0)","(20.714637756347656, 5.774415493011475, 0.9979965686798096)"
"(0.0, 0.0, 0.0)","(21.431396484375, 5.455323696136475, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(22.14192008972168, 5.139992713928223, 1.00276517868042)"
"(0.0, 0.0, 0.0)","(22.851211547851562, 4.825417518615723, 1.000205397605896)"
"(0.0, 0.0, 0.0)","(23.556550979614258, 4.512805938720703, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(24.25710105895996, 4.202278137207031, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(24.95134925842285, 3.8952434062957764, 1.003625512123108)"
"(0.0, 0.0, 0.0)","(25.604576110839844, 3.709587335586548, 1.0132769346237183)"
"(0.0, 0.0, 0.0)","(26.10325813293457, 4.003292560577393, 1.0460189580917358)"
"(0.0, 0.0, 0.0)","(26.60194206237793, 4.296998023986816, 1.067872166633606)"
"(0.0, 0.0, 0.0)","(27.100624084472656, 4.590703010559082, 1.078836441040039)"
"(0.0, 0.0, 0.0)","(27.599306106567383, 4.884408473968506, 1.0789119005203247)"
"(0.0, 0.0, 0.0)","(28.097990036010742, 5.1781134605407715, 1.0680983066558838)"
"(0.0, 0.0, 0.0)","(28.59667205810547, 5.471818923950195, 1.046396017074585)"
"(0.0, 0.0, 0.0)","(29.095354080200195, 5.765524387359619, 1.0138046741485596)"
"(0.0, 0.0, 0.0)","(29.58602523803711, 6.0465874671936035, 1.004691481590271)"
"(0.0, 0.0, 0.0)","(30.062143325805664, 6.310208320617676, 1.0261034965515137)"
"(0.0, 0.0, 0.0)","(30.53826141357422, 6.573829174041748, 1.0366265773773193)"
"(0.0, 0.0, 0.0)","(31.014379501342773, 6.8374505043029785, 1.036260724067688)"
"(0.0, 0.0, 0.0)","(31.490497589111328, 7.101071357727051, 1.0250060558319092)"
"(0.0, 0.0, 0.0)","(31.966615676879883, 7.364692211151123, 1.0028624534606934)"
"(0.0, 0.0, 0.0)","(32.4314079284668, 7.61129093170166, 1.0123929977416992)"
"(0.0, 0.0, 0.0)","(32.893211364746094, 7.854037284851074, 1.0205870866775513)"
"(0.0, 0.0, 0.0)","(33.35501480102539, 8.096783638000488, 1.0178923606872559)"
"(0.0, 0.0, 0.0)","(33.81681823730469, 8.339530944824219, 1.0043087005615234)"
"(0.0, 0.0, 0.0)","(34.26790237426758, 8.569165229797363, 1.0123248100280762)"
"(0.0, 0.0, 0.0)","(34.717796325683594, 8.797343254089355, 1.0130618810653687)"
"(0.0, 0.0, 0.0)","(35.16769027709961, 9.025521278381348, 1.0029100179672241)"
"(0.0, 0.0, 0.0)","(35.61557388305664, 9.247258186340332, 0.9987970590591431)"
"(0.0, 0.0, 0.0)","(36.05656051635742, 9.460832595825195, 1.005189299583435)"
"(0.0, 0.0, 0.0)","(36.4975471496582, 9.674407005310059, 1.00069260597229)"
"(0.0, 0.0, 0.0)","(36.9308967590332, 9.882399559020996, 1.0032895803451538)"
"(0.0, 0.0, 0.0)","(37.364315032958984, 10.089105606079102, 0.9983928799629211)"
"(0.0, 0.0, 0.0)","(37.79629898071289, 10.289873123168945, 1.0050976276397705)"
"(0.0, 0.0, 0.0)","(38.227718353271484, 10.490533828735352, 1.002138376235962)"
"(0.0, 0.0, 0.0)","(38.66130065917969, 10.692898750305176, 0.9991906881332397)"
"(0.0, 0.0, 0.0)","(39.09632110595703, 10.891353607177734, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(39.52653503417969, 11.088540077209473, 1.0089821815490723)"
"(0.0, 0.0, 0.0)","(39.954315185546875, 11.286563873291016, 1.0158369541168213)"
"(0.0, 0.0, 0.0)","(40.38209533691406, 11.484587669372559, 1.0118027925491333)"
"(0.0, 0.0, 0.0)","(40.81040573120117, 11.681979179382324, 0.9989926815032959)"
"(0.0, 0.0, 0.0)","(41.23914337158203, 11.879096031188965, 1.0042369365692139)"
"(0.0, 0.0, 0.0)","(41.66377639770508, 12.077899932861328, 1.0098897218704224)"
"(0.0, 0.0, 0.0)","(42.088409423828125, 12.276703834533691, 1.0046535730361938)"
"(0.0, 0.0, 0.0)","(42.51615905761719, 12.47945499420166, 1.006591796875)"
"(0.0, 0.0, 0.0)","(42.945987701416016, 12.68483829498291, 1.0096834897994995)"
"(0.0, 0.0, 0.0)","(43.37581253051758, 12.89022159576416, 1.001886248588562)"
"(0.0, 0.0, 0.0)","(43.80559158325195, 13.092246055603027, 1.0017282962799072)"
"(0.0, 0.0, 0.0)","(44.235164642333984, 13.294858932495117, 0.9990779757499695)"
"(0.0, 0.0, 0.0)","(44.66404342651367, 13.492569923400879, 0.9977049231529236)"
"(0.0, 0.0, 0.0)","(45.085601806640625, 13.689157485961914, 1.0081796646118164)"
"(0.0, 0.0, 0.0)","(45.506797790527344, 13.885782241821289, 1.0085480213165283)"
"(0.0, 0.0, 0.0)","(45.92822265625, 14.082074165344238, 0.9990609884262085)"
"(0.0, 0.0, 0.0)","(46.35435104370117, 14.271878242492676, 1.0011088848114014)"
"(0.0, 0.0, 0.0)","(46.78110885620117, 14.46426773071289, 1.0046372413635254)"
"(0.0, 0.0, 0.0)","(47.20749282836914, 14.656045913696289, 0.9989583492279053)"
"(0.0, 0.0, 0.0)","(47.631534576416016, 14.8446626663208, 1.0032427310943604)"
"(0.0, 0.0, 0.0)","(48.053550720214844, 15.033941268920898, 1.006151795387268)"
"(0.0, 0.0, 0.0)","(48.47428894042969, 15.224076271057129, 1.0034499168395996)"
"(0.0, 0.0, 0.0)","(48.889915466308594, 15.417640686035156, 1.010970950126648)"
"(0.0, 0.0, 0.0)","(49.3055419921875, 15.611205101013184, 1.0076030492782593)"
"(0.0, 0.0, 0.0)","(49.722469329833984, 15.803433418273926, 0.9981262683868408)"
"(0.0, 0.0, 0.0)","(50.14363098144531, 15.990104675292969, 0.9981266856193542)"
"(0.0, 0.0, 0.0)","(50.55801010131836, 16.180368423461914, 1.012100338935852)"
"(0.0, 0.0, 0.0)","(50.97170639038086, 16.371156692504883, 1.0174229145050049)"
"(0.0, 0.0, 0.0)","(51.385406494140625, 16.56194305419922, 1.0118564367294312)"
"(0.0, 0.0, 0.0)","(51.800106048583984, 16.753192901611328, 0.999207615852356)"
"(0.0, 0.0, 0.0)","(52.215641021728516, 16.9423885345459, 1.0066545009613037)"
"(0.0, 0.0, 0.0)","(52.62782287597656, 17.13271713256836, 1.0163871049880981)"
"(0.0, 0.0, 0.0)","(53.040008544921875, 17.32304573059082, 1.0152307748794556)"
"(0.0, 0.0, 0.0)","(52.933929443359375, 17.57611083984375, 1.0811560153961182)"
"(0.0, 0.0, 0.0)","(52.48234176635742, 17.871000289916992, 1.1881725788116455)"
"(0.0, 0.0, 0.0)","(52.03075408935547, 18.165891647338867, 1.2843003273010254)"
"(0.0, 0.0, 0.0)","(51.579166412353516, 18.46078109741211, 1.3695392608642578)"
"(0.0, 0.0, 0.0)","(51.12757873535156, 18.75567054748535, 1.4438892602920532)"
"(0.0, 0.0, 0.0)","(50.67599105834961, 19.050561904907227, 1.5073503255844116)"
"(0.0, 0.0, 0.0)","(50.22440719604492, 19.34545135498047, 1.5599225759506226)"
"(0.0, 0.0, 0.0)","(49.77281951904297, 19.640342712402344, 1.601605772972107)"
